timestamp,center_image,left_image,right_image,steering,throttle,speed
20250427_145736_755214,center_20250427_145736_755214.png,left_20250427_145736_755214.png,right_20250427_145736_755214.png,0.0,0.7,4.197265148162842
20250427_145736_843213,center_20250427_145736_843213.png,left_20250427_145736_843213.png,right_20250427_145736_843213.png,0.0,0.7,4.153472423553467
20250427_145736_928213,center_20250427_145736_928213.png,left_20250427_145736_928213.png,right_20250427_145736_928213.png,0.0,0.7,4.138097286224365
20250427_145737_014214,center_20250427_145737_014214.png,left_20250427_145737_014214.png,right_20250427_145737_014214.png,0.0,0.7,4.135586738586426
20250427_145737_099214,center_20250427_145737_099214.png,left_20250427_145737_099214.png,right_20250427_145737_099214.png,0.0,0.7,4.11583137512207
20250427_145737_187214,center_20250427_145737_187214.png,left_20250427_145737_187214.png,right_20250427_145737_187214.png,0.5,0.7,3.804124355316162
20250427_145737_273213,center_20250427_145737_273213.png,left_20250427_145737_273213.png,right_20250427_145737_273213.png,0.5,0.7,3.770634412765503
20250427_145737_359212,center_20250427_145737_359212.png,left_20250427_145737_359212.png,right_20250427_145737_359212.png,0.5,0.7,3.8230061531066895
20250427_145737_444211,center_20250427_145737_444211.png,left_20250427_145737_444211.png,right_20250427_145737_444211.png,0.5,0.7,3.3172268867492676
20250427_145737_530213,center_20250427_145737_530213.png,left_20250427_145737_530213.png,right_20250427_145737_530213.png,0.5,0.7,3.4851255416870117
20250427_145737_618224,center_20250427_145737_618224.png,left_20250427_145737_618224.png,right_20250427_145737_618224.png,0.5,0.7,3.6417062282562256
20250427_145737_703213,center_20250427_145737_703213.png,left_20250427_145737_703213.png,right_20250427_145737_703213.png,0.5,0.7,3.744356870651245
20250427_145737_810219,center_20250427_145737_810219.png,left_20250427_145737_810219.png,right_20250427_145737_810219.png,0.5,0.7,3.8683412075042725
20250427_145737_898212,center_20250427_145737_898212.png,left_20250427_145737_898212.png,right_20250427_145737_898212.png,0.5,0.7,4.011471271514893
20250427_145737_984212,center_20250427_145737_984212.png,left_20250427_145737_984212.png,right_20250427_145737_984212.png,0.5,0.7,4.164327144622803
20250427_145738_069213,center_20250427_145738_069213.png,left_20250427_145738_069213.png,right_20250427_145738_069213.png,0.5,0.7,4.319723129272461
20250427_145738_155213,center_20250427_145738_155213.png,left_20250427_145738_155213.png,right_20250427_145738_155213.png,0.5,0.7,4.468505382537842
20250427_145738_240212,center_20250427_145738_240212.png,left_20250427_145738_240212.png,right_20250427_145738_240212.png,0.0,0.7,4.63284158706665
20250427_145738_324252,center_20250427_145738_324252.png,left_20250427_145738_324252.png,right_20250427_145738_324252.png,0.0,0.7,4.796338081359863
20250427_145738_411212,center_20250427_145738_411212.png,left_20250427_145738_411212.png,right_20250427_145738_411212.png,0.0,0.7,4.910314083099365
20250427_145738_494240,center_20250427_145738_494240.png,left_20250427_145738_494240.png,right_20250427_145738_494240.png,0.0,0.7,5.020815849304199
20250427_145738_579213,center_20250427_145738_579213.png,left_20250427_145738_579213.png,right_20250427_145738_579213.png,0.0,0.7,5.067468166351318
20250427_145738_664212,center_20250427_145738_664212.png,left_20250427_145738_664212.png,right_20250427_145738_664212.png,0.0,0.7,5.012395858764648
20250427_145738_749241,center_20250427_145738_749241.png,left_20250427_145738_749241.png,right_20250427_145738_749241.png,0.0,0.7,5.4541168212890625
20250427_145738_831213,center_20250427_145738_831213.png,left_20250427_145738_831213.png,right_20250427_145738_831213.png,0.0,0.7,5.486244201660156
20250427_145738_915214,center_20250427_145738_915214.png,left_20250427_145738_915214.png,right_20250427_145738_915214.png,0.5,0.7,5.447192668914795
20250427_145738_996215,center_20250427_145738_996215.png,left_20250427_145738_996215.png,right_20250427_145738_996215.png,0.5,0.7,5.610875129699707
20250427_145739_080213,center_20250427_145739_080213.png,left_20250427_145739_080213.png,right_20250427_145739_080213.png,0.5,0.7,5.762730121612549
20250427_145739_162214,center_20250427_145739_162214.png,left_20250427_145739_162214.png,right_20250427_145739_162214.png,0.5,0.7,5.760796546936035
20250427_145739_243215,center_20250427_145739_243215.png,left_20250427_145739_243215.png,right_20250427_145739_243215.png,0.5,0.7,5.707061767578125
20250427_145739_325212,center_20250427_145739_325212.png,left_20250427_145739_325212.png,right_20250427_145739_325212.png,0.5,0.7,5.860239505767822
20250427_145739_408224,center_20250427_145739_408224.png,left_20250427_145739_408224.png,right_20250427_145739_408224.png,0.5,0.7,5.656256675720215
20250427_145739_492213,center_20250427_145739_492213.png,left_20250427_145739_492213.png,right_20250427_145739_492213.png,0.0,0.7,5.628730773925781
20250427_145739_572213,center_20250427_145739_572213.png,left_20250427_145739_572213.png,right_20250427_145739_572213.png,0.0,0.7,5.863626003265381
20250427_145739_653213,center_20250427_145739_653213.png,left_20250427_145739_653213.png,right_20250427_145739_653213.png,0.0,0.7,5.915737628936768
20250427_145739_733212,center_20250427_145739_733212.png,left_20250427_145739_733212.png,right_20250427_145739_733212.png,0.0,0.7,5.80607271194458
20250427_145739_815214,center_20250427_145739_815214.png,left_20250427_145739_815214.png,right_20250427_145739_815214.png,0.5,0.7,5.98574161529541
20250427_145739_895224,center_20250427_145739_895224.png,left_20250427_145739_895224.png,right_20250427_145739_895224.png,0.5,0.7,5.840935707092285
20250427_145739_977222,center_20250427_145739_977222.png,left_20250427_145739_977222.png,right_20250427_145739_977222.png,0.5,0.7,5.6756720542907715
20250427_145740_057213,center_20250427_145740_057213.png,left_20250427_145740_057213.png,right_20250427_145740_057213.png,0.5,0.7,5.82261848449707
20250427_145740_142213,center_20250427_145740_142213.png,left_20250427_145740_142213.png,right_20250427_145740_142213.png,0.5,0.7,5.735206604003906
20250427_145740_224214,center_20250427_145740_224214.png,left_20250427_145740_224214.png,right_20250427_145740_224214.png,0.5,0.7,5.626437187194824
20250427_145740_306213,center_20250427_145740_306213.png,left_20250427_145740_306213.png,right_20250427_145740_306213.png,0.5,0.7,5.564977169036865
20250427_145740_388222,center_20250427_145740_388222.png,left_20250427_145740_388222.png,right_20250427_145740_388222.png,0.0,0.7,5.5477471351623535
20250427_145740_469212,center_20250427_145740_469212.png,left_20250427_145740_469212.png,right_20250427_145740_469212.png,0.0,0.7,5.377254009246826
20250427_145740_552213,center_20250427_145740_552213.png,left_20250427_145740_552213.png,right_20250427_145740_552213.png,0.0,0.7,5.453925132751465
20250427_145740_634213,center_20250427_145740_634213.png,left_20250427_145740_634213.png,right_20250427_145740_634213.png,0.0,0.7,5.423947811126709
20250427_145740_720213,center_20250427_145740_720213.png,left_20250427_145740_720213.png,right_20250427_145740_720213.png,0.5,0.7,5.575782299041748
20250427_145740_801213,center_20250427_145740_801213.png,left_20250427_145740_801213.png,right_20250427_145740_801213.png,0.5,0.7,5.673868656158447
20250427_145740_885229,center_20250427_145740_885229.png,left_20250427_145740_885229.png,right_20250427_145740_885229.png,0.5,0.7,5.770776748657227
20250427_145740_969221,center_20250427_145740_969221.png,left_20250427_145740_969221.png,right_20250427_145740_969221.png,0.5,0.7,5.903042316436768
20250427_145741_049213,center_20250427_145741_049213.png,left_20250427_145741_049213.png,right_20250427_145741_049213.png,0.5,0.7,6.085666179656982
20250427_145741_133213,center_20250427_145741_133213.png,left_20250427_145741_133213.png,right_20250427_145741_133213.png,0.5,0.7,6.126351356506348
20250427_145741_234214,center_20250427_145741_234214.png,left_20250427_145741_234214.png,right_20250427_145741_234214.png,0.0,0.7,6.349037170410156
20250427_145741_324212,center_20250427_145741_324212.png,left_20250427_145741_324212.png,right_20250427_145741_324212.png,0.0,0.7,6.464000225067139
20250427_145741_405213,center_20250427_145741_405213.png,left_20250427_145741_405213.png,right_20250427_145741_405213.png,0.0,0.7,6.441471576690674
20250427_145741_485213,center_20250427_145741_485213.png,left_20250427_145741_485213.png,right_20250427_145741_485213.png,0.0,0.7,6.583230495452881
20250427_145741_565214,center_20250427_145741_565214.png,left_20250427_145741_565214.png,right_20250427_145741_565214.png,0.0,0.7,6.496493339538574
20250427_145741_646214,center_20250427_145741_646214.png,left_20250427_145741_646214.png,right_20250427_145741_646214.png,0.0,0.7,6.373414039611816
20250427_145741_724213,center_20250427_145741_724213.png,left_20250427_145741_724213.png,right_20250427_145741_724213.png,0.0,0.7,6.240930080413818
20250427_145741_804213,center_20250427_145741_804213.png,left_20250427_145741_804213.png,right_20250427_145741_804213.png,0.0,0.7,6.1115288734436035
20250427_145741_884213,center_20250427_145741_884213.png,left_20250427_145741_884213.png,right_20250427_145741_884213.png,0.0,0.7,5.998387336730957
20250427_145741_966213,center_20250427_145741_966213.png,left_20250427_145741_966213.png,right_20250427_145741_966213.png,0.0,0.7,6.068155288696289
20250427_145742_041212,center_20250427_145742_041212.png,left_20250427_145742_041212.png,right_20250427_145742_041212.png,0.0,0.7,6.036505222320557
20250427_145742_123214,center_20250427_145742_123214.png,left_20250427_145742_123214.png,right_20250427_145742_123214.png,0.0,0.7,5.848758220672607
20250427_145744_407213,center_20250427_145744_407213.png,left_20250427_145744_407213.png,right_20250427_145744_407213.png,0.0,0.0,5.854145526885986
20250427_145744_462212,center_20250427_145744_462212.png,left_20250427_145744_462212.png,right_20250427_145744_462212.png,0.0,0.0,5.557064056396484
20250427_145744_545213,center_20250427_145744_545213.png,left_20250427_145744_545213.png,right_20250427_145744_545213.png,0.5,0.0,5.294710636138916
20250427_145744_620213,center_20250427_145744_620213.png,left_20250427_145744_620213.png,right_20250427_145744_620213.png,0.5,0.0,4.978416442871094
20250427_145744_699214,center_20250427_145744_699214.png,left_20250427_145744_699214.png,right_20250427_145744_699214.png,0.5,0.0,4.680538654327393
20250427_145744_777212,center_20250427_145744_777212.png,left_20250427_145744_777212.png,right_20250427_145744_777212.png,0.5,0.0,4.389662742614746
20250427_145744_855213,center_20250427_145744_855213.png,left_20250427_145744_855213.png,right_20250427_145744_855213.png,0.5,0.0,4.080982208251953
20250427_145744_935214,center_20250427_145744_935214.png,left_20250427_145744_935214.png,right_20250427_145744_935214.png,0.5,0.0,3.7633426189422607
20250427_145745_017214,center_20250427_145745_017214.png,left_20250427_145745_017214.png,right_20250427_145745_017214.png,0.5,0.0,3.4280073642730713
20250427_145745_096213,center_20250427_145745_096213.png,left_20250427_145745_096213.png,right_20250427_145745_096213.png,0.5,0.0,3.0923385620117188
20250427_145745_177214,center_20250427_145745_177214.png,left_20250427_145745_177214.png,right_20250427_145745_177214.png,0.5,0.0,2.7521255016326904
20250427_145745_259217,center_20250427_145745_259217.png,left_20250427_145745_259217.png,right_20250427_145745_259217.png,0.5,0.0,2.3973517417907715
20250427_145745_342229,center_20250427_145745_342229.png,left_20250427_145745_342229.png,right_20250427_145745_342229.png,0.5,0.0,1.9191938638687134
20250427_145745_422212,center_20250427_145745_422212.png,left_20250427_145745_422212.png,right_20250427_145745_422212.png,0.5,0.0,1.4105039834976196
20250427_145745_504213,center_20250427_145745_504213.png,left_20250427_145745_504213.png,right_20250427_145745_504213.png,0.5,0.7,0.9034149646759033
20250427_145745_585213,center_20250427_145745_585213.png,left_20250427_145745_585213.png,right_20250427_145745_585213.png,0.5,0.7,0.9233036637306213
20250427_145745_665212,center_20250427_145745_665212.png,left_20250427_145745_665212.png,right_20250427_145745_665212.png,0.5,0.7,1.0283851623535156
20250427_145745_747213,center_20250427_145745_747213.png,left_20250427_145745_747213.png,right_20250427_145745_747213.png,0.5,0.7,1.1389325857162476
20250427_145745_830212,center_20250427_145745_830212.png,left_20250427_145745_830212.png,right_20250427_145745_830212.png,0.5,0.7,1.2527291774749756
20250427_145745_915212,center_20250427_145745_915212.png,left_20250427_145745_915212.png,right_20250427_145745_915212.png,0.5,0.7,1.3701332807540894
20250427_145746_001212,center_20250427_145746_001212.png,left_20250427_145746_001212.png,right_20250427_145746_001212.png,0.5,0.7,1.4895411729812622
20250427_145746_085214,center_20250427_145746_085214.png,left_20250427_145746_085214.png,right_20250427_145746_085214.png,0.5,0.7,1.6099433898925781
20250427_145746_174213,center_20250427_145746_174213.png,left_20250427_145746_174213.png,right_20250427_145746_174213.png,0.5,0.7,1.728357195854187
20250427_145746_263212,center_20250427_145746_263212.png,left_20250427_145746_263212.png,right_20250427_145746_263212.png,0.5,0.7,1.842736005783081
20250427_145746_351212,center_20250427_145746_351212.png,left_20250427_145746_351212.png,right_20250427_145746_351212.png,0.5,0.7,1.9574693441390991
20250427_145746_442213,center_20250427_145746_442213.png,left_20250427_145746_442213.png,right_20250427_145746_442213.png,0.5,0.7,2.069936513900757
20250427_145746_531213,center_20250427_145746_531213.png,left_20250427_145746_531213.png,right_20250427_145746_531213.png,0.5,0.7,2.159623622894287
20250427_145746_623214,center_20250427_145746_623214.png,left_20250427_145746_623214.png,right_20250427_145746_623214.png,0.0,0.7,2.2493417263031006
20250427_145746_716213,center_20250427_145746_716213.png,left_20250427_145746_716213.png,right_20250427_145746_716213.png,0.0,0.7,2.379260540008545
20250427_145746_807213,center_20250427_145746_807213.png,left_20250427_145746_807213.png,right_20250427_145746_807213.png,0.0,0.7,2.4826269149780273
20250427_145746_900213,center_20250427_145746_900213.png,left_20250427_145746_900213.png,right_20250427_145746_900213.png,0.0,0.7,2.5837512016296387
20250427_145746_987214,center_20250427_145746_987214.png,left_20250427_145746_987214.png,right_20250427_145746_987214.png,0.0,0.7,2.681069850921631
20250427_145747_080213,center_20250427_145747_080213.png,left_20250427_145747_080213.png,right_20250427_145747_080213.png,0.0,0.7,2.780885934829712
20250427_145747_167215,center_20250427_145747_167215.png,left_20250427_145747_167215.png,right_20250427_145747_167215.png,0.0,0.7,2.8879687786102295
20250427_145747_255214,center_20250427_145747_255214.png,left_20250427_145747_255214.png,right_20250427_145747_255214.png,0.0,0.7,2.994210958480835
20250427_145747_347214,center_20250427_145747_347214.png,left_20250427_145747_347214.png,right_20250427_145747_347214.png,0.0,0.7,3.0832595825195312
20250427_145747_439213,center_20250427_145747_439213.png,left_20250427_145747_439213.png,right_20250427_145747_439213.png,0.0,0.7,3.176830768585205
20250427_145747_528213,center_20250427_145747_528213.png,left_20250427_145747_528213.png,right_20250427_145747_528213.png,0.0,0.7,3.2715237140655518
20250427_145747_620213,center_20250427_145747_620213.png,left_20250427_145747_620213.png,right_20250427_145747_620213.png,0.0,0.7,3.364751100540161
20250427_145747_710213,center_20250427_145747_710213.png,left_20250427_145747_710213.png,right_20250427_145747_710213.png,0.0,0.7,3.4578568935394287
20250427_145747_799213,center_20250427_145747_799213.png,left_20250427_145747_799213.png,right_20250427_145747_799213.png,0.5,0.7,3.5476465225219727
20250427_145747_888213,center_20250427_145747_888213.png,left_20250427_145747_888213.png,right_20250427_145747_888213.png,0.5,0.7,3.622319459915161
20250427_145747_977214,center_20250427_145747_977214.png,left_20250427_145747_977214.png,right_20250427_145747_977214.png,0.5,0.7,3.683361053466797
20250427_145748_067213,center_20250427_145748_067213.png,left_20250427_145748_067213.png,right_20250427_145748_067213.png,0.5,0.7,3.7289211750030518
20250427_145748_159222,center_20250427_145748_159222.png,left_20250427_145748_159222.png,right_20250427_145748_159222.png,0.5,0.7,3.7979419231414795
20250427_145748_252216,center_20250427_145748_252216.png,left_20250427_145748_252216.png,right_20250427_145748_252216.png,0.5,0.7,3.874349594116211
20250427_145748_342213,center_20250427_145748_342213.png,left_20250427_145748_342213.png,right_20250427_145748_342213.png,0.0,0.7,3.954799175262451
20250427_145748_433212,center_20250427_145748_433212.png,left_20250427_145748_433212.png,right_20250427_145748_433212.png,0.0,0.7,4.057426929473877
20250427_145748_523214,center_20250427_145748_523214.png,left_20250427_145748_523214.png,right_20250427_145748_523214.png,0.0,0.7,4.130079746246338
20250427_145748_614214,center_20250427_145748_614214.png,left_20250427_145748_614214.png,right_20250427_145748_614214.png,0.0,0.7,4.205329895019531
20250427_145748_703213,center_20250427_145748_703213.png,left_20250427_145748_703213.png,right_20250427_145748_703213.png,0.0,0.7,4.281156539916992
20250427_145748_791213,center_20250427_145748_791213.png,left_20250427_145748_791213.png,right_20250427_145748_791213.png,0.0,0.7,4.36207914352417
20250427_145748_883212,center_20250427_145748_883212.png,left_20250427_145748_883212.png,right_20250427_145748_883212.png,0.0,0.7,4.441537380218506
20250427_145748_971214,center_20250427_145748_971214.png,left_20250427_145748_971214.png,right_20250427_145748_971214.png,0.0,0.7,4.520172595977783
20250427_145750_505221,center_20250427_145750_505221.png,left_20250427_145750_505221.png,right_20250427_145750_505221.png,0.0,0.7,4.95615291595459
20250427_145750_584214,center_20250427_145750_584214.png,left_20250427_145750_584214.png,right_20250427_145750_584214.png,0.0,0.7,5.168063640594482
20250427_145750_672212,center_20250427_145750_672212.png,left_20250427_145750_672212.png,right_20250427_145750_672212.png,0.0,0.7,5.217207908630371
20250427_145750_763217,center_20250427_145750_763217.png,left_20250427_145750_763217.png,right_20250427_145750_763217.png,0.0,0.7,5.272714614868164
20250427_145750_851213,center_20250427_145750_851213.png,left_20250427_145750_851213.png,right_20250427_145750_851213.png,0.0,0.7,5.1883673667907715
20250427_145750_942213,center_20250427_145750_942213.png,left_20250427_145750_942213.png,right_20250427_145750_942213.png,0.5,0.7,5.036166191101074
20250427_145751_032212,center_20250427_145751_032212.png,left_20250427_145751_032212.png,right_20250427_145751_032212.png,0.5,0.7,5.053273677825928
20250427_145751_119215,center_20250427_145751_119215.png,left_20250427_145751_119215.png,right_20250427_145751_119215.png,0.5,0.7,4.978926181793213
20250427_145751_208229,center_20250427_145751_208229.png,left_20250427_145751_208229.png,right_20250427_145751_208229.png,0.5,0.7,5.06650972366333
20250427_145751_300214,center_20250427_145751_300214.png,left_20250427_145751_300214.png,right_20250427_145751_300214.png,0.5,0.7,5.134779930114746
20250427_145751_391214,center_20250427_145751_391214.png,left_20250427_145751_391214.png,right_20250427_145751_391214.png,0.5,0.7,4.997280120849609
20250427_145751_484213,center_20250427_145751_484213.png,left_20250427_145751_484213.png,right_20250427_145751_484213.png,0.0,0.7,5.230493545532227
20250427_145751_573213,center_20250427_145751_573213.png,left_20250427_145751_573213.png,right_20250427_145751_573213.png,0.0,0.7,5.243838310241699
20250427_145751_662214,center_20250427_145751_662214.png,left_20250427_145751_662214.png,right_20250427_145751_662214.png,0.0,0.7,5.229469299316406
20250427_145751_750213,center_20250427_145751_750213.png,left_20250427_145751_750213.png,right_20250427_145751_750213.png,0.0,0.7,5.401663780212402
20250427_145751_839213,center_20250427_145751_839213.png,left_20250427_145751_839213.png,right_20250427_145751_839213.png,0.0,0.7,5.285272598266602
20250427_145751_930213,center_20250427_145751_930213.png,left_20250427_145751_930213.png,right_20250427_145751_930213.png,0.0,0.7,5.365335464477539
20250427_145752_018212,center_20250427_145752_018212.png,left_20250427_145752_018212.png,right_20250427_145752_018212.png,0.0,0.7,5.556437015533447
20250427_145752_109212,center_20250427_145752_109212.png,left_20250427_145752_109212.png,right_20250427_145752_109212.png,0.0,0.7,5.505850791931152
20250427_145752_203212,center_20250427_145752_203212.png,left_20250427_145752_203212.png,right_20250427_145752_203212.png,0.0,0.7,5.318385601043701
20250427_145752_289212,center_20250427_145752_289212.png,left_20250427_145752_289212.png,right_20250427_145752_289212.png,0.0,0.7,5.208621025085449
20250427_145752_381213,center_20250427_145752_381213.png,left_20250427_145752_381213.png,right_20250427_145752_381213.png,0.0,0.7,5.0286688804626465
20250427_145752_469212,center_20250427_145752_469212.png,left_20250427_145752_469212.png,right_20250427_145752_469212.png,0.0,0.7,4.938363075256348
20250427_145752_560212,center_20250427_145752_560212.png,left_20250427_145752_560212.png,right_20250427_145752_560212.png,0.0,0.7,5.188477039337158
20250427_145752_650216,center_20250427_145752_650216.png,left_20250427_145752_650216.png,right_20250427_145752_650216.png,0.0,0.7,5.076262950897217
20250427_145752_741212,center_20250427_145752_741212.png,left_20250427_145752_741212.png,right_20250427_145752_741212.png,0.0,0.7,5.119921684265137
20250427_145752_832212,center_20250427_145752_832212.png,left_20250427_145752_832212.png,right_20250427_145752_832212.png,0.0,0.7,5.28995418548584
20250427_145752_923212,center_20250427_145752_923212.png,left_20250427_145752_923212.png,right_20250427_145752_923212.png,0.0,0.7,5.229240417480469
20250427_145753_011231,center_20250427_145753_011231.png,left_20250427_145753_011231.png,right_20250427_145753_011231.png,0.0,0.7,5.263530731201172
20250427_145753_100233,center_20250427_145753_100233.png,left_20250427_145753_100233.png,right_20250427_145753_100233.png,0.0,0.7,5.437653541564941
20250427_145753_190213,center_20250427_145753_190213.png,left_20250427_145753_190213.png,right_20250427_145753_190213.png,0.0,0.7,5.202733516693115
20250427_145753_280262,center_20250427_145753_280262.png,left_20250427_145753_280262.png,right_20250427_145753_280262.png,0.0,0.7,4.942008972167969
20250427_145753_370228,center_20250427_145753_370228.png,left_20250427_145753_370228.png,right_20250427_145753_370228.png,0.5,0.7,5.152082443237305
20250427_145753_461213,center_20250427_145753_461213.png,left_20250427_145753_461213.png,right_20250427_145753_461213.png,0.5,0.7,5.06569242477417
20250427_145753_549213,center_20250427_145753_549213.png,left_20250427_145753_549213.png,right_20250427_145753_549213.png,0.5,0.7,4.958590030670166
20250427_145753_641256,center_20250427_145753_641256.png,left_20250427_145753_641256.png,right_20250427_145753_641256.png,0.5,0.7,5.124863147735596
20250427_145753_733246,center_20250427_145753_733246.png,left_20250427_145753_733246.png,right_20250427_145753_733246.png,0.5,0.7,5.060208320617676
20250427_145753_826213,center_20250427_145753_826213.png,left_20250427_145753_826213.png,right_20250427_145753_826213.png,0.0,0.7,5.144590854644775
20250427_145753_918212,center_20250427_145753_918212.png,left_20250427_145753_918212.png,right_20250427_145753_918212.png,0.0,0.7,4.987933158874512
20250427_145754_011213,center_20250427_145754_011213.png,left_20250427_145754_011213.png,right_20250427_145754_011213.png,0.0,0.7,5.085745811462402
20250427_145754_101214,center_20250427_145754_101214.png,left_20250427_145754_101214.png,right_20250427_145754_101214.png,0.0,0.7,5.183291435241699
20250427_145754_191213,center_20250427_145754_191213.png,left_20250427_145754_191213.png,right_20250427_145754_191213.png,0.5,0.7,5.001543045043945
20250427_145754_280213,center_20250427_145754_280213.png,left_20250427_145754_280213.png,right_20250427_145754_280213.png,0.5,0.7,4.957774639129639
20250427_145754_370212,center_20250427_145754_370212.png,left_20250427_145754_370212.png,right_20250427_145754_370212.png,0.5,0.7,5.223976135253906
20250427_145754_459212,center_20250427_145754_459212.png,left_20250427_145754_459212.png,right_20250427_145754_459212.png,0.5,0.7,5.06526517868042
20250427_145754_550213,center_20250427_145754_550213.png,left_20250427_145754_550213.png,right_20250427_145754_550213.png,0.0,0.7,5.031250953674316
20250427_145754_641214,center_20250427_145754_641214.png,left_20250427_145754_641214.png,right_20250427_145754_641214.png,0.0,0.7,5.093005180358887
20250427_145754_733213,center_20250427_145754_733213.png,left_20250427_145754_733213.png,right_20250427_145754_733213.png,0.5,0.7,5.2884416580200195
20250427_145754_826213,center_20250427_145754_826213.png,left_20250427_145754_826213.png,right_20250427_145754_826213.png,0.5,0.7,5.111105918884277
20250427_145754_920220,center_20250427_145754_920220.png,left_20250427_145754_920220.png,right_20250427_145754_920220.png,0.5,0.7,4.973443984985352
20250427_145755_014212,center_20250427_145755_014212.png,left_20250427_145755_014212.png,right_20250427_145755_014212.png,0.5,0.7,5.233695983886719
20250427_145755_109213,center_20250427_145755_109213.png,left_20250427_145755_109213.png,right_20250427_145755_109213.png,0.5,0.7,5.1284027099609375
20250427_145755_202212,center_20250427_145755_202212.png,left_20250427_145755_202212.png,right_20250427_145755_202212.png,0.5,0.7,4.973277568817139
20250427_145755_295212,center_20250427_145755_295212.png,left_20250427_145755_295212.png,right_20250427_145755_295212.png,0.0,0.7,5.231412410736084
20250427_145755_392212,center_20250427_145755_392212.png,left_20250427_145755_392212.png,right_20250427_145755_392212.png,0.0,0.7,5.17476224899292
20250427_145755_486213,center_20250427_145755_486213.png,left_20250427_145755_486213.png,right_20250427_145755_486213.png,0.0,0.7,4.879560947418213
20250427_145755_587212,center_20250427_145755_587212.png,left_20250427_145755_587212.png,right_20250427_145755_587212.png,0.0,0.7,5.017691612243652
20250427_145755_683212,center_20250427_145755_683212.png,left_20250427_145755_683212.png,right_20250427_145755_683212.png,0.5,0.7,5.1003737449646
20250427_145755_784214,center_20250427_145755_784214.png,left_20250427_145755_784214.png,right_20250427_145755_784214.png,0.5,0.7,5.0115156173706055
20250427_145755_892213,center_20250427_145755_892213.png,left_20250427_145755_892213.png,right_20250427_145755_892213.png,0.0,0.7,4.915651321411133
20250427_145755_986215,center_20250427_145755_986215.png,left_20250427_145755_986215.png,right_20250427_145755_986215.png,0.0,0.7,5.205985069274902
20250427_145756_084213,center_20250427_145756_084213.png,left_20250427_145756_084213.png,right_20250427_145756_084213.png,0.0,0.7,5.045067310333252
20250427_145756_182217,center_20250427_145756_182217.png,left_20250427_145756_182217.png,right_20250427_145756_182217.png,0.5,0.7,4.928804397583008
20250427_145756_280213,center_20250427_145756_280213.png,left_20250427_145756_280213.png,right_20250427_145756_280213.png,0.5,0.7,5.2361674308776855
20250427_145756_376215,center_20250427_145756_376215.png,left_20250427_145756_376215.png,right_20250427_145756_376215.png,0.0,0.7,5.095717430114746
20250427_145756_482212,center_20250427_145756_482212.png,left_20250427_145756_482212.png,right_20250427_145756_482212.png,0.0,0.7,4.977919578552246
20250427_145756_580213,center_20250427_145756_580213.png,left_20250427_145756_580213.png,right_20250427_145756_580213.png,0.5,0.7,5.290371417999268
20250427_145756_677213,center_20250427_145756_677213.png,left_20250427_145756_677213.png,right_20250427_145756_677213.png,0.5,0.7,5.032079219818115
20250427_145756_779213,center_20250427_145756_779213.png,left_20250427_145756_779213.png,right_20250427_145756_779213.png,0.5,0.7,5.081523418426514
20250427_145756_876213,center_20250427_145756_876213.png,left_20250427_145756_876213.png,right_20250427_145756_876213.png,0.5,0.7,5.014720439910889
20250427_145756_977215,center_20250427_145756_977215.png,left_20250427_145756_977215.png,right_20250427_145756_977215.png,0.5,0.7,5.213294982910156
20250427_145757_160216,center_20250427_145757_160216.png,left_20250427_145757_160216.png,right_20250427_145757_160216.png,0.0,0.7,5.029592514038086
20250427_145757_263214,center_20250427_145757_263214.png,left_20250427_145757_263214.png,right_20250427_145757_263214.png,0.0,0.7,5.094274044036865
20250427_145757_363242,center_20250427_145757_363242.png,left_20250427_145757_363242.png,right_20250427_145757_363242.png,0.0,0.7,5.159489154815674
20250427_145757_479213,center_20250427_145757_479213.png,left_20250427_145757_479213.png,right_20250427_145757_479213.png,0.0,0.7,5.092846870422363
20250427_145757_564212,center_20250427_145757_564212.png,left_20250427_145757_564212.png,right_20250427_145757_564212.png,0.0,0.7,5.032661437988281
20250427_145757_670224,center_20250427_145757_670224.png,left_20250427_145757_670224.png,right_20250427_145757_670224.png,0.0,0.7,5.1574835777282715
20250427_145757_772213,center_20250427_145757_772213.png,left_20250427_145757_772213.png,right_20250427_145757_772213.png,0.0,0.7,5.211810111999512
20250427_145757_891215,center_20250427_145757_891215.png,left_20250427_145757_891215.png,right_20250427_145757_891215.png,0.0,0.7,4.8896403312683105
20250427_145757_973219,center_20250427_145757_973219.png,left_20250427_145757_973219.png,right_20250427_145757_973219.png,0.0,0.7,4.955229759216309
20250427_145758_073212,center_20250427_145758_073212.png,left_20250427_145758_073212.png,right_20250427_145758_073212.png,0.0,0.7,4.9771728515625
20250427_145758_171213,center_20250427_145758_171213.png,left_20250427_145758_171213.png,right_20250427_145758_171213.png,0.0,0.7,5.01511287689209
20250427_145758_268213,center_20250427_145758_268213.png,left_20250427_145758_268213.png,right_20250427_145758_268213.png,0.0,0.7,5.04567813873291
20250427_145758_369231,center_20250427_145758_369231.png,left_20250427_145758_369231.png,right_20250427_145758_369231.png,0.5,0.7,5.024837017059326
20250427_145758_471213,center_20250427_145758_471213.png,left_20250427_145758_471213.png,right_20250427_145758_471213.png,0.5,0.7,5.225413799285889
